record_date,facility_id,region_type,blood_group,product_name,units_requested,current_inventory,forecast_demand,recommended_stock,inventory_gap,predicted_shortage_probability,shortage_risk_level,wastage_rate,expiry_risk,inventory_status,recommended_action
2024-11-01,BB_0130,urban,O_pos,fresh_frozen_plasma,262,200.55,250.82,282.6,82.1,0.27,High,13.15,Low,Adequate,Reorder Soon
2023-04-01,BB_0074,urban,A_pos,platelet_concentrate,261,193.33,249.67,275.4,82.1,0.25,High,9.9,Low,Adequate,Reorder Soon
2023-02-01,BB_0089,rural,B_neg,group_O_neg_emergency,256,201.0,256.0,283.1,82.1,0.29,Critical,19.9,High,Low Stock,Investigate High Wastage
2024-04-01,BB_0093,urban,O_pos,group_O_neg_emergency,234,190.0,246.25,272.0,82.0,0.29,High,14.92,Moderate,Recovered,Reorder Soon
2021-04-01,BB_0124,urban,A_pos,fresh_frozen_plasma,256,199.0,256.0,281.0,82.0,0.22,Low,13.57,Low,Adequate,Reorder Soon
2024-02-01,BB_0145,urban,O_pos,platelet_concentrate,278,198.0,257.12,280.0,82.0,0.22,Moderate,15.58,Moderate,Low Stock,Reorder Soon
2024-12-01,BB_0121,peri_urban,O_pos,whole_blood,245,195.0,245.73,277.0,82.0,0.24,Moderate,17.32,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0058,urban,O_pos,fresh_frozen_plasma,266,193.86,245.86,275.9,82.0,0.21,Low,15.54,Moderate,Low Stock,Reorder Soon
2024-01-01,BB_0014,rural,O_neg,whole_blood,236,179.0,236.0,261.0,82.0,0.27,High,3.91,Low,Adequate,Reorder Soon
2024-06-01,BB_0145,urban,B_pos,platelet_concentrate,254,197.33,253.0,279.3,82.0,0.22,Moderate,20.28,High,Low Stock,Prioritize Near-Expiry Usage
2024-11-01,BB_0075,peri_urban,A_pos,packed_RBC,239,206.8,248.8,288.8,82.0,0.28,High,15.28,Moderate,Adequate,Reorder Soon
2023-07-01,BB_0007,urban,B_pos,platelet_concentrate,244,193.75,249.25,275.6,81.9,0.36,Critical,19.9,High,Adequate,Monitor Closely
2023-12-01,BB_0100,urban,O_pos,whole_blood,274,200.14,255.0,282.0,81.9,0.27,High,16.65,Moderate,Recovered,Reorder Soon
2024-10-01,BB_0101,urban,O_pos,group_O_neg_emergency,290,200.5,251.25,282.4,81.9,0.19,Low,17.7,Moderate,Adequate,Reorder Soon
2024-07-01,BB_0090,urban,A_pos,cryoprecipitate,252,195.0,250.5,276.9,81.9,0.2,Low,20.12,Moderate,Adequate,Reorder Soon
2021-09-01,BB_0122,urban,A_pos,group_O_neg_emergency,260,206.0,260.0,287.9,81.9,0.26,High,22.82,High,Recovered,Investigate High Wastage
2024-02-01,BB_0088,urban,A_pos,cryoprecipitate,233,192.5,248.0,274.4,81.9,0.32,Critical,4.84,Low,Adequate,Reorder Soon
2023-12-01,BB_0038,urban,B_pos,packed_RBC,260,197.33,253.67,279.2,81.9,0.23,Moderate,15.04,Moderate,Low Stock,Reorder Soon
2022-12-01,BB_0028,urban,O_neg,platelet_concentrate,264,210.0,264.0,291.9,81.9,0.19,Low,10.95,Low,Adequate,Reorder Soon
2023-04-01,BB_0034,peri_urban,A_pos,packed_RBC,266,205.0,260.5,286.9,81.9,0.26,High,14.66,Moderate,Adequate,Reorder Soon
2024-07-01,BB_0148,urban,A_pos,cryoprecipitate,264,200.5,256.0,282.4,81.9,0.27,High,17.46,Moderate,Critical,Reorder Soon
2024-04-01,BB_0028,urban,B_pos,packed_RBC,257,199.67,246.33,281.6,81.9,0.19,Low,17.79,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0149,urban,O_pos,fresh_frozen_plasma,256,192.83,249.17,274.7,81.9,0.2,Low,17.94,Moderate,Low Stock,Reorder Soon
2024-07-01,BB_0109,urban,O_pos,fresh_frozen_plasma,221,196.5,249.0,278.3,81.8,0.19,Low,15.33,Moderate,Adequate,Reorder Soon
2023-06-01,BB_0119,rural,B_pos,platelet_concentrate,274,203.0,258.5,284.8,81.8,0.22,Low,20.9,High,Recovered,Prioritize Near-Expiry Usage
2024-12-01,BB_0085,urban,O_pos,whole_blood,266,197.0,253.5,278.8,81.8,0.3,Critical,14.46,Moderate,Adequate,Reorder Soon
2024-12-01,BB_0041,rural,O_pos,packed_RBC,249,184.5,249.33,266.3,81.8,0.2,Low,16.24,Moderate,Adequate,Reorder Soon
2021-12-01,BB_0030,urban,B_pos,platelet_concentrate,257,191.5,247.0,273.3,81.8,0.27,High,17.0,Moderate,Adequate,Reorder Soon
2023-03-01,BB_0087,peri_urban,AB_pos,packed_RBC,236,183.0,236.0,264.7,81.7,0.21,Low,22.4,High,Low Stock,Investigate High Wastage
2024-11-01,BB_0056,peri_urban,O_pos,platelet_concentrate,240,198.8,252.2,280.5,81.7,0.32,Critical,14.12,Moderate,Recovered,Reorder Soon
2024-11-01,BB_0018,urban,A_pos,platelet_concentrate,260,204.0,260.0,285.7,81.7,0.2,Low,22.06,High,Adequate,Prioritize Near-Expiry Usage
2021-12-01,BB_0135,urban,AB_pos,fresh_frozen_plasma,249,193.0,249.0,274.6,81.6,0.25,Moderate,19.17,Moderate,Adequate,Reorder Soon
2022-07-01,BB_0041,urban,AB_pos,fresh_frozen_plasma,250,194.0,250.0,275.6,81.6,0.2,Low,20.62,Moderate,Recovered,Reorder Soon
2023-11-01,BB_0005,urban,AB_neg,whole_blood,263,205.0,257.5,286.6,81.6,0.27,High,12.01,Low,Critical,Reorder Soon
2023-07-01,BB_0007,urban,B_pos,whole_blood,273,208.33,264.0,289.8,81.5,0.36,Critical,14.18,Moderate,Recovered,Monitor Closely
2024-08-01,BB_0143,urban,B_pos,whole_blood,237,188.33,244.0,269.8,81.5,0.24,Moderate,15.23,Moderate,Adequate,Reorder Soon
2022-06-01,BB_0012,urban,B_pos,fresh_frozen_plasma,256,202.5,258.0,284.0,81.5,0.23,Moderate,16.81,Moderate,Adequate,Reorder Soon
2023-10-01,BB_0080,rural,B_pos,packed_RBC,270,201.5,257.5,283.0,81.5,0.27,High,21.1,High,Adequate,Investigate High Wastage
2024-02-01,BB_0131,peri_urban,A_pos,fresh_frozen_plasma,248,191.0,247.5,272.5,81.5,0.25,Moderate,15.92,Moderate,Critical,Reorder Soon
2024-08-01,BB_0027,rural,B_pos,cryoprecipitate,273,206.0,262.5,287.5,81.5,0.35,Critical,15.45,Moderate,Recovered,Monitor Closely
2024-01-01,BB_0148,peri_urban,B_pos,packed_RBC,238,199.5,255.5,281.0,81.5,0.27,High,25.66,High,Adequate,Investigate High Wastage
2024-06-01,BB_0115,urban,A_pos,cryoprecipitate,250,194.6,258.8,276.1,81.5,0.27,High,19.46,Moderate,Recovered,Reorder Soon
2024-09-01,BB_0060,rural,O_pos,group_O_neg_emergency,245,193.33,249.0,274.7,81.4,0.25,Moderate,16.96,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0088,peri_urban,A_pos,packed_RBC,226,171.0,226.0,252.4,81.4,0.32,Critical,19.88,High,Adequate,Investigate High Wastage
2024-11-01,BB_0104,peri_urban,O_pos,whole_blood,272,194.7,252.1,276.1,81.4,0.22,Moderate,19.18,High,Recovered,Investigate High Wastage
2024-12-01,BB_0068,urban,AB_neg,group_O_neg_emergency,241,184.0,241.0,265.4,81.4,0.27,High,0.54,Low,Adequate,Reorder Soon
2024-09-01,BB_0139,urban,A_pos,group_O_neg_emergency,228,192.5,246.0,273.9,81.4,0.25,Moderate,18.73,Moderate,Adequate,Reorder Soon
2023-12-01,BB_0127,peri_urban,A_pos,packed_RBC,252,193.5,248.5,274.9,81.4,0.24,Moderate,11.17,Low,Recovered,Reorder Soon
2024-07-01,BB_0146,peri_urban,O_pos,fresh_frozen_plasma,264,205.0,248.57,286.4,81.4,0.18,Low,19.63,Moderate,Adequate,Reorder Soon
2023-09-01,BB_0036,peri_urban,B_pos,fresh_frozen_plasma,250,198.33,253.67,279.7,81.4,0.32,Critical,10.03,Low,Low Stock,Reorder Soon
2023-11-01,BB_0018,urban,O_pos,group_O_neg_emergency,234,195.43,247.86,276.8,81.4,0.2,Low,17.92,Moderate,Critical,Reorder Soon
2022-12-01,BB_0050,rural,O_pos,cryoprecipitate,247,194.0,249.0,275.3,81.3,0.16,Low,20.66,Moderate,Critical,Reorder Soon
2024-05-01,BB_0073,urban,A_pos,fresh_frozen_plasma,252,195.67,252.0,277.0,81.3,0.21,Low,14.07,Moderate,Adequate,Reorder Soon
2024-02-01,BB_0054,urban,A_pos,whole_blood,260,202.5,257.0,283.8,81.3,0.28,High,21.54,High,Adequate,Investigate High Wastage
2024-06-01,BB_0053,urban,O_pos,packed_RBC,233,203.5,258.0,284.8,81.3,0.28,High,17.82,Moderate,Low Stock,Reorder Soon
2024-07-01,BB_0007,urban,B_pos,fresh_frozen_plasma,273,196.67,252.0,278.0,81.3,0.36,Critical,15.41,Moderate,Adequate,Monitor Closely
2024-02-01,BB_0084,peri_urban,A_pos,packed_RBC,242,199.0,251.4,280.2,81.2,0.16,Low,16.66,Moderate,Adequate,Reorder Soon
2024-07-01,BB_0078,peri_urban,A_neg,platelet_concentrate,259,191.5,247.5,272.7,81.2,0.25,Moderate,11.76,Low,Adequate,Reorder Soon
2023-01-01,BB_0128,peri_urban,A_pos,platelet_concentrate,266,194.5,250.0,275.7,81.2,0.29,Critical,14.9,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0017,rural,A_pos,group_O_neg_emergency,255,196.0,249.33,277.2,81.2,0.26,High,10.67,Low,Adequate,Reorder Soon
2023-02-01,BB_0067,urban,A_neg,platelet_concentrate,264,208.0,264.0,289.2,81.2,0.28,High,31.25,High,Critical,Prioritize Near-Expiry Usage
2023-04-01,BB_0068,rural,B_pos,packed_RBC,268,207.0,262.75,288.2,81.2,0.27,High,27.64,High,Adequate,Investigate High Wastage
2024-12-01,BB_0063,peri_urban,O_pos,group_O_neg_emergency,263,193.0,253.17,274.2,81.2,0.29,High,13.17,Low,Adequate,Reorder Soon
2024-11-01,BB_0101,peri_urban,O_pos,packed_RBC,258,193.8,253.8,275.0,81.2,0.19,Low,14.23,Moderate,Recovered,Reorder Soon
2024-08-01,BB_0043,urban,A_pos,group_O_neg_emergency,262,202.5,255.75,283.6,81.1,0.25,Moderate,16.41,Moderate,Adequate,Reorder Soon
2021-05-01,BB_0013,urban,O_pos,platelet_concentrate,266,211.0,266.0,292.1,81.1,0.29,Critical,21.33,High,Adequate,Prioritize Near-Expiry Usage
2021-11-01,BB_0030,urban,B_neg,group_O_neg_emergency,276,222.0,276.0,303.1,81.1,0.27,High,16.67,Moderate,Adequate,Reorder Soon
2024-07-01,BB_0027,peri_urban,B_pos,packed_RBC,259,197.0,252.5,278.0,81.0,0.35,Critical,14.1,Moderate,Recovered,Monitor Closely
2024-07-01,BB_0016,peri_urban,O_pos,whole_blood,247,193.0,248.75,274.0,81.0,0.23,Moderate,22.16,High,Adequate,Investigate High Wastage
2022-12-01,BB_0004,peri_urban,O_neg,group_O_neg_emergency,246,191.0,246.0,272.0,81.0,0.25,High,12.04,Low,Low Stock,Reorder Soon
2024-12-01,BB_0043,rural,O_neg,whole_blood,249,193.0,249.0,274.0,81.0,0.25,Moderate,9.84,Low,Adequate,Reorder Soon
2024-01-01,BB_0072,urban,A_pos,fresh_frozen_plasma,247,199.5,255.5,280.5,81.0,0.28,High,18.05,Moderate,Critical,Reorder Soon
2021-07-01,BB_0145,urban,A_pos,fresh_frozen_plasma,252,196.0,252.0,277.0,81.0,0.22,Moderate,22.45,Moderate,Low Stock,Reorder Soon
2023-03-01,BB_0012,urban,B_pos,cryoprecipitate,254,198.0,254.0,279.0,81.0,0.23,Moderate,12.12,Low,Low Stock,Reorder Soon
2021-09-01,BB_0077,urban,O_neg,platelet_concentrate,247,194.0,247.0,274.9,80.9,0.25,Moderate,23.71,High,Adequate,Prioritize Near-Expiry Usage
2024-11-01,BB_0130,urban,O_neg,platelet_concentrate,256,203.0,256.0,283.9,80.9,0.27,High,23.15,High,Adequate,Prioritize Near-Expiry Usage
2023-06-01,BB_0029,peri_urban,B_neg,platelet_concentrate,235,179.0,235.0,259.9,80.9,0.16,Low,10.06,Low,Adequate,Reorder Soon
2023-04-01,BB_0114,rural,A_pos,group_O_neg_emergency,268,215.0,268.0,295.9,80.9,0.21,Low,23.26,High,Adequate,Investigate High Wastage
2024-08-01,BB_0065,peri_urban,A_pos,group_O_neg_emergency,247,194.0,247.0,274.9,80.9,0.32,Critical,20.1,High,Recovered,Investigate High Wastage
2023-07-01,BB_0117,urban,B_pos,group_O_neg_emergency,234,188.5,244.0,269.3,80.8,0.23,Moderate,26.77,High,Low Stock,Investigate High Wastage
2024-01-01,BB_0039,rural,A_pos,whole_blood,270,201.33,255.33,282.1,80.8,0.32,Critical,10.82,Low,Low Stock,Reorder Soon
2024-08-01,BB_0038,rural,O_pos,packed_RBC,254,205.0,259.0,285.8,80.8,0.23,Moderate,15.08,Moderate,Low Stock,Reorder Soon
2021-12-01,BB_0066,peri_urban,B_pos,packed_RBC,242,201.67,257.0,282.5,80.8,0.22,Moderate,14.87,Moderate,Adequate,Reorder Soon
2022-05-01,BB_0013,peri_urban,B_pos,whole_blood,264,196.67,251.67,277.5,80.8,0.29,Critical,20.51,High,Low Stock,Investigate High Wastage
2024-09-01,BB_0067,urban,A_pos,packed_RBC,248,194.33,248.67,275.1,80.8,0.28,High,17.76,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0079,urban,A_neg,whole_blood,264,211.0,264.0,291.8,80.8,0.39,Critical,18.96,High,Adequate,Monitor Closely
2024-12-01,BB_0014,urban,B_pos,group_O_neg_emergency,245,204.0,259.5,284.8,80.8,0.27,High,19.57,High,Adequate,Investigate High Wastage
2024-02-01,BB_0145,urban,A_pos,whole_blood,264,210.33,264.33,291.1,80.8,0.22,Moderate,21.51,High,Low Stock,Investigate High Wastage
2024-01-01,BB_0029,urban,B_pos,group_O_neg_emergency,271,197.5,253.0,278.3,80.8,0.16,Low,13.65,Low,Adequate,Reorder Soon
2022-12-01,BB_0034,peri_urban,A_neg,packed_RBC,272,216.0,272.0,296.7,80.7,0.26,High,15.28,Moderate,Adequate,Reorder Soon
2024-01-01,BB_0134,peri_urban,B_pos,group_O_neg_emergency,235,206.33,261.67,287.0,80.7,0.25,Moderate,12.63,Low,Adequate,Reorder Soon
2024-05-01,BB_0102,urban,A_pos,platelet_concentrate,235,192.5,247.5,273.2,80.7,0.17,Low,17.3,Moderate,Adequate,Reorder Soon
2024-02-01,BB_0036,urban,O_pos,group_O_neg_emergency,272,197.1,253.7,277.8,80.7,0.32,Critical,15.92,Moderate,Adequate,Reorder Soon
2023-04-01,BB_0134,urban,AB_neg,fresh_frozen_plasma,264,213.0,264.0,293.7,80.7,0.25,Moderate,16.9,Moderate,Low Stock,Reorder Soon
2021-05-01,BB_0105,urban,AB_pos,packed_RBC,264,212.0,264.0,292.7,80.7,0.21,Low,19.34,High,Recovered,Investigate High Wastage
2024-12-01,BB_0083,urban,A_pos,fresh_frozen_plasma,235,198.0,253.67,278.7,80.7,0.29,Critical,17.94,Moderate,Recovered,Reorder Soon
2023-08-01,BB_0011,urban,AB_neg,cryoprecipitate,278,219.0,278.0,299.7,80.7,0.2,Low,9.13,Low,Low Stock,Reorder Soon
2024-02-01,BB_0020,urban,AB_pos,packed_RBC,259,207.0,259.0,287.7,80.7,0.3,Critical,16.43,Moderate,Adequate,Reorder Soon
2024-05-01,BB_0069,peri_urban,A_pos,platelet_concentrate,273,207.0,262.0,287.7,80.7,0.15,Low,19.18,High,Adequate,Prioritize Near-Expiry Usage
2024-07-01,BB_0137,peri_urban,AB_pos,platelet_concentrate,262,205.0,262.0,285.6,80.6,0.28,High,13.66,Low,Adequate,Reorder Soon
2023-11-01,BB_0131,urban,A_pos,cryoprecipitate,256,199.25,253.5,279.9,80.6,0.25,Moderate,14.06,Moderate,Low Stock,Reorder Soon
2022-11-01,BB_0034,peri_urban,B_pos,packed_RBC,259,202.67,257.67,283.2,80.5,0.26,High,19.9,High,Adequate,Investigate High Wastage
2022-11-01,BB_0078,peri_urban,AB_pos,cryoprecipitate,261,208.0,261.0,288.5,80.5,0.25,Moderate,13.94,Low,Adequate,Reorder Soon
2023-12-01,BB_0009,rural,O_neg,packed_RBC,258,205.0,258.0,285.5,80.5,0.27,High,11.22,Low,Critical,Reorder Soon
2021-02-01,BB_0113,urban,O_neg,packed_RBC,236,183.0,236.0,263.5,80.5,0.25,Moderate,13.11,Low,Recovered,Reorder Soon
2024-04-01,BB_0104,urban,O_neg,whole_blood,256,194.5,250.0,275.0,80.5,0.22,Moderate,23.4,High,Adequate,Investigate High Wastage
2023-09-01,BB_0086,urban,B_pos,packed_RBC,247,200.0,255.0,280.5,80.5,0.41,Critical,16.94,Moderate,Low Stock,Monitor Closely
2024-05-01,BB_0091,urban,AB_pos,cryoprecipitate,235,185.0,238.0,265.5,80.5,0.22,Low,14.87,Moderate,Recovered,Reorder Soon
2022-06-01,BB_0044,rural,B_neg,cryoprecipitate,237,181.0,237.0,261.5,80.5,0.25,Moderate,16.02,Moderate,Adequate,Reorder Soon
2024-05-01,BB_0034,peri_urban,O_pos,packed_RBC,255,210.83,258.17,291.3,80.5,0.26,High,14.21,Moderate,Critical,Reorder Soon
2024-01-01,BB_0098,urban,B_pos,packed_RBC,244,199.33,254.33,279.8,80.5,0.23,Moderate,21.58,High,Recovered,Investigate High Wastage
2024-11-01,BB_0143,urban,O_pos,platelet_concentrate,227,195.75,250.0,276.1,80.4,0.24,Moderate,11.79,Low,Low Stock,Reorder Soon
2023-09-01,BB_0143,rural,B_pos,group_O_neg_emergency,262,199.25,254.25,279.6,80.4,0.24,Moderate,18.3,Moderate,Adequate,Reorder Soon
2024-11-01,BB_0037,urban,AB_pos,group_O_neg_emergency,252,198.0,252.0,278.4,80.4,0.21,Low,11.11,Low,Low Stock,Reorder Soon
2024-08-01,BB_0143,peri_urban,O_pos,packed_RBC,247,200.71,255.14,281.1,80.4,0.24,Moderate,20.02,High,Adequate,Investigate High Wastage
2023-06-01,BB_0125,rural,A_pos,cryoprecipitate,234,180.0,234.0,260.4,80.4,0.29,Critical,12.78,Low,Adequate,Reorder Soon
2024-02-01,BB_0097,peri_urban,O_pos,fresh_frozen_plasma,274,201.33,247.0,281.7,80.4,0.27,High,19.14,Moderate,Adequate,Reorder Soon
2023-05-01,BB_0072,urban,O_neg,cryoprecipitate,253,199.5,252.0,279.8,80.3,0.28,High,18.0,Moderate,Adequate,Reorder Soon
2022-12-01,BB_0050,urban,O_pos,group_O_neg_emergency,287,209.8,253.0,290.1,80.3,0.16,Low,12.4,Low,Adequate,Reorder Soon
2024-04-01,BB_0051,urban,B_pos,group_O_neg_emergency,258,187.0,242.0,267.3,80.3,0.31,Critical,16.38,Moderate,Adequate,Reorder Soon
2024-02-01,BB_0120,urban,A_pos,fresh_frozen_plasma,222,204.0,259.33,284.3,80.3,0.26,High,14.39,Moderate,Low Stock,Reorder Soon
2024-12-01,BB_0146,rural,A_pos,group_O_neg_emergency,246,210.57,254.86,290.9,80.3,0.18,Low,13.96,Moderate,Adequate,Reorder Soon
2022-10-01,BB_0091,urban,B_pos,group_O_neg_emergency,260,205.0,260.0,285.3,80.3,0.22,Low,6.34,Low,Adequate,Reorder Soon
2024-11-01,BB_0117,rural,B_pos,fresh_frozen_plasma,246,203.67,258.0,284.0,80.3,0.23,Moderate,22.39,Moderate,Adequate,Reorder Soon
2024-06-01,BB_0005,urban,B_pos,platelet_concentrate,254,209.0,263.0,289.3,80.3,0.27,High,15.12,Moderate,Adequate,Reorder Soon
2022-02-01,BB_0025,urban,O_neg,fresh_frozen_plasma,272,216.0,272.0,296.3,80.3,0.3,Critical,19.44,Moderate,Recovered,Reorder Soon
2022-06-01,BB_0058,peri_urban,B_pos,group_O_neg_emergency,253,201.5,256.5,281.8,80.3,0.21,Low,13.06,Low,Low Stock,Reorder Soon
2024-02-01,BB_0100,rural,O_pos,cryoprecipitate,249,187.4,247.0,267.7,80.3,0.27,High,16.92,Moderate,Adequate,Reorder Soon
2022-12-01,BB_0076,peri_urban,A_pos,fresh_frozen_plasma,248,194.0,249.33,274.3,80.3,0.21,Low,13.4,Low,Adequate,Reorder Soon
2024-03-01,BB_0037,urban,AB_neg,cryoprecipitate,242,193.5,252.0,273.7,80.2,0.21,Low,14.46,Moderate,Recovered,Reorder Soon
2024-06-01,BB_0090,urban,O_pos,cryoprecipitate,250,197.0,248.33,277.2,80.2,0.2,Low,12.8,Low,Low Stock,Reorder Soon
2024-06-01,BB_0121,urban,A_pos,platelet_concentrate,239,191.0,245.5,271.2,80.2,0.24,Moderate,18.76,Moderate,Recovered,Reorder Soon
2022-01-01,BB_0002,urban,A_neg,group_O_neg_emergency,265,210.0,265.0,290.2,80.2,0.23,Moderate,20.95,High,Recovered,Investigate High Wastage
2023-12-01,BB_0025,peri_urban,A_neg,fresh_frozen_plasma,233,191.67,246.0,271.8,80.1,0.3,Critical,12.11,Low,Adequate,Reorder Soon
2023-11-01,BB_0098,peri_urban,B_neg,group_O_neg_emergency,253,200.0,253.0,280.1,80.1,0.23,Moderate,20.0,High,Recovered,Investigate High Wastage
2024-12-01,BB_0079,urban,B_pos,platelet_concentrate,236,195.6,248.4,275.7,80.1,0.39,Critical,17.07,Moderate,Recovered,Monitor Closely
2023-08-01,BB_0066,urban,O_pos,whole_blood,250,197.5,252.25,277.6,80.1,0.22,Moderate,13.2,Low,Recovered,Reorder Soon
2024-12-01,BB_0061,urban,O_pos,group_O_neg_emergency,242,202.71,255.0,282.8,80.1,0.27,High,13.7,Low,Adequate,Reorder Soon
2024-06-01,BB_0094,urban,O_pos,group_O_neg_emergency,268,199.0,257.1,279.1,80.1,0.3,Critical,18.83,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0023,urban,A_pos,whole_blood,244,198.0,251.33,278.1,80.1,0.18,Low,12.1,Low,Adequate,Reorder Soon
2024-02-01,BB_0070,peri_urban,O_pos,platelet_concentrate,239,185.0,239.0,265.1,80.1,0.22,Moderate,7.03,Low,Recovered,Reorder Soon
2023-05-01,BB_0086,urban,A_pos,cryoprecipitate,238,197.33,251.0,277.4,80.1,0.41,Critical,12.76,Low,Adequate,Monitor Closely
2024-03-01,BB_0110,urban,O_pos,platelet_concentrate,256,197.5,251.5,277.6,80.1,0.29,Critical,16.97,Moderate,Recovered,Reorder Soon
2024-04-01,BB_0084,urban,O_pos,platelet_concentrate,240,194.4,256.0,274.5,80.1,0.16,Low,14.49,Moderate,Adequate,Reorder Soon
2024-05-01,BB_0034,rural,O_pos,whole_blood,258,199.14,246.43,279.1,80.0,0.26,High,18.04,Moderate,Low Stock,Reorder Soon
2024-10-01,BB_0130,urban,B_pos,packed_RBC,250,198.5,253.0,278.5,80.0,0.27,High,11.27,Low,Adequate,Reorder Soon
2023-11-01,BB_0025,urban,AB_pos,whole_blood,276,208.0,265.5,288.0,80.0,0.3,Critical,16.38,Moderate,Low Stock,Reorder Soon
2024-03-01,BB_0050,peri_urban,B_pos,cryoprecipitate,227,204.83,253.83,284.8,80.0,0.16,Low,14.86,Moderate,Adequate,Reorder Soon
2023-04-01,BB_0029,urban,A_pos,fresh_frozen_plasma,267,201.5,256.5,281.5,80.0,0.16,Low,16.79,Moderate,Adequate,Reorder Soon
2024-10-01,BB_0083,rural,O_neg,group_O_neg_emergency,259,205.0,259.0,285.0,80.0,0.29,Critical,19.51,High,Low Stock,Investigate High Wastage
2022-09-01,BB_0099,rural,B_pos,cryoprecipitate,255,200.0,255.0,280.0,80.0,0.15,Low,17.0,Moderate,Adequate,Reorder Soon
2023-08-01,BB_0004,urban,A_pos,fresh_frozen_plasma,238,192.5,247.5,272.5,80.0,0.25,High,15.45,Moderate,Recovered,Reorder Soon
2023-08-01,BB_0004,rural,AB_pos,cryoprecipitate,276,187.5,240.0,267.5,80.0,0.25,High,23.18,Moderate,Adequate,Reorder Soon
2023-11-01,BB_0121,urban,B_pos,cryoprecipitate,252,196.0,251.0,276.0,80.0,0.24,Moderate,7.67,Low,Recovered,Reorder Soon
2024-05-01,BB_0110,urban,O_pos,cryoprecipitate,248,193.0,246.0,273.0,80.0,0.29,Critical,16.27,Moderate,Recovered,Reorder Soon
2024-12-01,BB_0139,urban,O_pos,platelet_concentrate,263,194.78,253.78,274.7,79.9,0.25,Moderate,15.21,Moderate,Adequate,Reorder Soon
2023-08-01,BB_0001,rural,B_pos,group_O_neg_emergency,239,189.67,244.33,269.6,79.9,0.31,Critical,16.33,Moderate,Low Stock,Reorder Soon
2022-08-01,BB_0148,peri_urban,O_pos,cryoprecipitate,233,197.4,249.6,277.3,79.9,0.27,High,19.82,Moderate,Recovered,Reorder Soon
2024-06-01,BB_0058,urban,O_pos,packed_RBC,264,198.43,253.43,278.3,79.9,0.21,Low,13.69,Low,Recovered,Reorder Soon
2022-01-01,BB_0029,urban,A_pos,group_O_neg_emergency,240,188.0,240.0,267.9,79.9,0.16,Low,13.3,Low,Adequate,Reorder Soon
2024-07-01,BB_0015,urban,O_pos,whole_blood,229,195.62,250.5,275.5,79.9,0.25,Moderate,14.15,Moderate,Recovered,Reorder Soon
2021-01-01,BB_0059,urban,A_pos,group_O_neg_emergency,251,199.0,251.0,278.9,79.9,0.37,Critical,5.03,Low,Adequate,Monitor Closely
2024-07-01,BB_0132,urban,A_pos,cryoprecipitate,250,195.33,248.67,275.1,79.8,0.23,Moderate,10.03,Low,Adequate,Reorder Soon
2024-04-01,BB_0105,rural,O_pos,packed_RBC,259,201.11,259.0,280.9,79.8,0.21,Low,15.08,Moderate,Adequate,Reorder Soon
2024-09-01,BB_0006,peri_urban,B_pos,platelet_concentrate,249,198.0,251.5,277.8,79.8,0.22,Low,22.98,High,Recovered,Prioritize Near-Expiry Usage
2023-06-01,BB_0065,rural,B_pos,group_O_neg_emergency,273,212.0,266.5,291.8,79.8,0.32,Critical,12.66,Low,Adequate,Reorder Soon
2024-06-01,BB_0121,peri_urban,O_pos,cryoprecipitate,234,194.5,248.0,274.3,79.8,0.24,Moderate,17.17,Moderate,Low Stock,Reorder Soon
2021-02-01,BB_0146,urban,A_pos,whole_blood,245,192.0,245.0,271.8,79.8,0.18,Low,14.58,Moderate,Adequate,Reorder Soon
2023-02-01,BB_0074,rural,B_pos,group_O_neg_emergency,255,203.0,257.5,282.8,79.8,0.25,High,11.6,Low,Adequate,Reorder Soon
2024-08-01,BB_0131,rural,A_pos,group_O_neg_emergency,205,194.5,240.33,274.3,79.8,0.25,Moderate,14.48,Moderate,Adequate,Reorder Soon
2022-07-01,BB_0097,peri_urban,A_pos,cryoprecipitate,240,195.33,248.67,275.1,79.8,0.27,High,15.29,Moderate,Adequate,Reorder Soon
2024-02-01,BB_0012,urban,B_pos,group_O_neg_emergency,262,201.5,256.0,281.3,79.8,0.23,Moderate,12.82,Low,Adequate,Reorder Soon
2024-11-01,BB_0084,urban,A_pos,whole_blood,247,195.0,248.0,274.8,79.8,0.16,Low,16.49,Moderate,Critical,Reorder Soon
2024-06-01,BB_0146,rural,B_pos,whole_blood,253,194.0,248.0,273.8,79.8,0.18,Low,16.46,Moderate,Adequate,Reorder Soon
2022-11-01,BB_0069,urban,B_pos,group_O_neg_emergency,256,202.5,257.0,282.3,79.8,0.15,Low,10.06,Low,Adequate,Reorder Soon
2024-08-01,BB_0026,rural,O_pos,fresh_frozen_plasma,277,200.5,262.17,280.3,79.8,0.28,High,16.92,Moderate,Adequate,Reorder Soon
2024-05-01,BB_0037,peri_urban,A_pos,fresh_frozen_plasma,240,185.0,239.75,264.8,79.8,0.21,Low,17.05,Moderate,Adequate,Reorder Soon
