id,facility_level,facility_id,region_type,collection_type,has_component_separation,has_nat_testing,has_blood_bank_fridge,has_platelet_agitator,blood_bank_staff_count,product_name,product_category,storage_temp_c,shelf_life_days,unit_cost_usd,blood_group,year,month,units_collected_month,units_requested_month,units_crossmatched,units_transfused,tti_screened_pct,tti_positive_pct,units_discarded_tti,units_expired,available_on_survey_day,shortage_in_last_month,shortage_days_last_month,shortage_cause,crossmatch_turnaround_hours,transfusion_reactions_month,maternal_deaths_no_blood,surgical_cancellations_no_blood,cold_chain_maintained,report_submitted,report_month,supply_demand_gap,total_wastage,wastage_rate,expiry_rate,tti_discard_rate,demand_fulfillment_rate,crossmatch_conversion_rate,collection_utilization_rate,inventory_demand_ratio,shortage_severity,wastage_risk,inventory_status
795,national_blood_centre,BB_0028,urban,VNRD_centralised,1,1,1,1,11,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,6,203,235,203,148,0.8200,9.30,18,32,0,0,0,not_applicable,1.80,1,0,0,1,1,2022-06-01,-32,50,24.63,15.76,8.87,62.98,72.91,72.91,0.00000,No Shortage,High,Low Stock
796,national_blood_centre,BB_0135,rural,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.00,O_pos,2023,10,191,230,157,139,1.0000,5.40,10,14,1,0,0,not_applicable,0.80,1,0,0,1,1,2023-10-01,-39,24,12.57,7.33,5.24,60.43,88.54,72.77,0.00435,No Shortage,Low,Adequate
797,national_blood_centre,BB_0108,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2023,2,200,268,199,171,0.9800,5.20,10,22,1,0,0,not_applicable,0.80,0,0,0,1,1,2023-02-01,-68,32,16.00,11.00,5.00,63.81,85.93,85.50,0.00373,No Shortage,Moderate,Adequate
798,national_blood_centre,BB_0129,urban,VNRD_centralised,1,1,1,1,10,group_O_neg_emergency,red_cells,35,42,65.00,AB_pos,2022,3,192,255,188,128,0.8900,10.60,20,48,0,0,0,not_applicable,0.50,1,0,0,0,1,2022-03-01,-63,68,35.42,25.00,10.42,50.20,68.09,66.67,0.00000,No Shortage,High,Low Stock
799,national_blood_centre,BB_0075,urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.00,O_pos,2024,7,219,241,151,103,1.0000,2.90,6,14,1,0,0,not_applicable,0.50,2,0,0,1,1,2024-07-01,-22,20,9.13,6.39,2.74,42.74,68.21,47.03,0.00415,No Shortage,Low,Adequate
800,national_blood_centre,BB_0098,urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.00,O_pos,2023,12,207,255,198,151,0.9200,7.00,14,32,1,0,0,not_applicable,2.30,0,0,0,1,1,2023-12-01,-48,46,22.22,15.46,6.76,59.22,76.26,72.95,0.00392,No Shortage,High,Adequate
801,national_blood_centre,BB_0012,peri_urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,2,228,259,224,158,0.9400,4.70,10,22,0,0,0,not_applicable,2.40,0,0,0,1,1,2022-02-01,-31,32,14.04,9.65,4.39,61.00,70.54,69.30,0.00000,No Shortage,Moderate,Low Stock
802,national_blood_centre,BB_0016,rural,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.00,O_pos,2022,2,232,267,190,171,0.8700,10.80,25,16,1,0,0,not_applicable,0.50,1,0,0,1,1,2022-02-01,-35,41,17.67,6.90,10.78,64.04,90.00,73.71,0.00375,No Shortage,Moderate,Adequate
803,national_blood_centre,BB_0115,peri_urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2023,6,199,221,184,103,0.7900,6.80,13,45,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-06-01,-22,58,29.15,22.61,6.53,46.61,55.98,51.76,0.00452,No Shortage,High,Adequate
804,national_blood_centre,BB_0071,peri_urban,VNRD_centralised,1,1,1,1,18,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2023,5,207,262,203,149,0.9700,10.10,20,34,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-05-01,-55,54,26.09,16.43,9.66,56.87,73.40,71.98,0.00382,No Shortage,High,Adequate
805,national_blood_centre,BB_0016,urban,VNRD_centralised,1,1,1,1,3,whole_blood,red_cells,35,42,40.00,O_pos,2023,12,194,256,194,159,1.0000,2.90,5,32,1,1,8,power_outage_storage,0.50,0,1,3,1,0,2023-12-01,-62,37,19.07,16.49,2.58,62.11,81.96,81.96,0.00391,High,High,Recovered
806,national_blood_centre,BB_0029,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.00,O_pos,2021,1,179,245,179,128,0.8400,0.50,0,20,1,0,0,not_applicable,1.20,2,0,0,1,1,2021-01-01,-66,20,11.17,11.17,0.00,52.24,71.51,71.51,0.00408,No Shortage,Low,Adequate
807,national_blood_centre,BB_0001,rural,VNRD_centralised,1,1,1,1,14,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,2,192,232,192,131,1.0000,2.40,4,19,1,1,1,cold_chain_break,0.50,0,0,1,1,1,2022-02-01,-40,23,11.98,9.90,2.08,56.47,68.23,68.23,0.00431,Low,Low,Recovered
808,national_blood_centre,BB_0030,urban,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.00,B_pos,2021,4,204,237,161,133,1.0000,3.80,7,27,1,0,0,not_applicable,1.10,0,0,0,1,1,2021-04-01,-33,34,16.67,13.24,3.43,56.12,82.61,65.20,0.00422,No Shortage,Moderate,Adequate
809,national_blood_centre,BB_0019,urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2024,7,206,271,200,173,0.8400,4.20,8,24,0,0,0,not_applicable,0.50,1,0,0,1,1,2024-07-01,-65,32,15.53,11.65,3.88,63.84,86.50,83.98,0.00000,No Shortage,Moderate,Low Stock
810,national_blood_centre,BB_0147,urban,VNRD_centralised,1,1,1,1,13,group_O_neg_emergency,red_cells,35,42,65.00,B_pos,2023,2,218,259,195,130,0.9900,5.70,12,17,1,0,0,not_applicable,0.50,1,0,0,1,1,2023-02-01,-41,29,13.30,7.80,5.50,50.19,66.67,59.63,0.00386,No Shortage,Low,Adequate
811,national_blood_centre,BB_0041,urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.00,O_pos,2023,11,207,250,207,143,0.9500,2.00,4,27,1,0,0,not_applicable,0.50,1,0,0,1,1,2023-11-01,-43,31,14.98,13.04,1.93,57.20,69.08,69.08,0.00400,No Shortage,Moderate,Adequate
812,national_blood_centre,BB_0146,rural,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.00,O_neg,2024,11,207,242,191,139,1.0000,7.60,15,20,0,0,0,not_applicable,1.10,0,0,0,1,1,2024-11-01,-35,35,16.91,9.66,7.25,57.44,72.77,67.15,0.00000,No Shortage,Moderate,Low Stock
813,national_blood_centre,BB_0038,rural,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,3,180,261,180,155,0.9300,4.80,8,25,0,0,0,not_applicable,0.60,1,0,0,1,1,2022-03-01,-81,33,18.33,13.89,4.44,59.39,86.11,86.11,0.00000,No Shortage,Moderate,Low Stock
814,national_blood_centre,BB_0137,rural,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.00,B_pos,2021,10,180,228,173,103,1.0000,6.50,11,21,1,1,3,demand_surge_trauma,2.10,1,1,0,1,1,2021-10-01,-48,32,17.78,11.67,6.11,45.18,59.54,57.22,0.00439,Moderate,Moderate,Recovered
815,national_blood_centre,BB_0076,urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.00,B_pos,2022,10,212,261,212,157,0.8900,7.20,15,28,1,1,8,reagent_stockout_crossmatch,0.50,1,0,4,1,1,2022-10-01,-49,43,20.28,13.21,7.08,60.15,74.06,74.06,0.00383,High,High,Recovered
816,national_blood_centre,BB_0018,urban,VNRD_centralised,1,1,1,1,5,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2023,11,213,234,199,134,0.8800,3.20,6,14,0,1,1,insufficient_donors,0.50,3,0,0,1,1,2023-11-01,-21,20,9.39,6.57,2.82,57.26,67.34,62.91,0.00000,Low,Low,Critical
817,national_blood_centre,BB_0083,urban,VNRD_centralised,1,1,1,1,12,whole_blood,red_cells,35,42,40.00,O_pos,2024,7,214,257,214,147,0.8100,2.50,5,21,0,0,0,not_applicable,2.10,1,0,0,1,0,2024-07-01,-43,26,12.15,9.81,2.34,57.20,68.69,68.69,0.00000,No Shortage,Low,Low Stock
818,national_blood_centre,BB_0033,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.00,O_pos,2023,6,180,278,180,98,1.0000,8.20,14,18,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-06-01,-98,32,17.78,10.00,7.78,35.25,54.44,54.44,0.00360,No Shortage,Moderate,Adequate
819,national_blood_centre,BB_0104,peri_urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2023,6,190,237,186,126,0.8800,6.60,12,26,1,1,1,insufficient_donors,0.50,0,0,8,1,1,2023-06-01,-47,38,20.00,13.68,6.32,53.16,67.74,66.32,0.00422,Low,High,Recovered
820,national_blood_centre,BB_0065,rural,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.00,A_pos,2022,9,189,271,189,155,0.9800,2.50,4,16,1,0,0,not_applicable,0.80,1,0,0,1,1,2022-09-01,-82,20,10.58,8.47,2.12,57.20,82.01,82.01,0.00369,No Shortage,Low,Adequate
821,national_blood_centre,BB_0026,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2024,11,200,275,200,166,1.0000,6.50,13,23,0,0,0,not_applicable,0.50,1,0,0,1,1,2024-11-01,-75,36,18.00,11.50,6.50,60.36,83.00,83.00,0.00000,No Shortage,Moderate,Low Stock
822,national_blood_centre,BB_0127,urban,VNRD_centralised,1,1,1,1,6,group_O_neg_emergency,red_cells,35,42,65.00,B_pos,2023,7,186,264,186,121,1.0000,4.20,7,42,1,0,0,not_applicable,0.50,1,0,0,1,1,2023-07-01,-78,49,26.34,22.58,3.76,45.83,65.05,65.05,0.00379,No Shortage,High,Adequate
823,national_blood_centre,BB_0148,peri_urban,VNRD_centralised,1,1,1,1,4,whole_blood,red_cells,35,42,40.00,O_pos,2024,1,205,242,205,159,1.0000,6.40,13,9,1,1,7,collection_campaign_failed,1.60,0,0,1,1,1,2024-01-01,-37,22,10.73,4.39,6.34,65.70,77.56,77.56,0.00413,High,Low,Recovered
824,national_blood_centre,BB_0044,peri_urban,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.00,O_pos,2024,1,189,270,189,153,1.0000,3.90,7,15,1,0,0,not_applicable,0.90,0,0,0,0,1,2024-01-01,-81,22,11.64,7.94,3.70,56.67,80.95,80.95,0.00370,No Shortage,Low,Adequate
825,national_blood_centre,BB_0108,urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2021,2,191,237,185,162,1.0000,5.10,9,33,0,0,0,not_applicable,0.60,0,0,0,1,1,2021-02-01,-46,42,21.99,17.28,4.71,68.35,87.57,84.82,0.00000,No Shortage,High,Low Stock
826,national_blood_centre,BB_0048,urban,VNRD_centralised,1,1,1,1,8,platelet_concentrate,platelets,22,5,60.00,O_pos,2022,9,210,238,177,124,0.8700,4.90,10,25,1,1,1,insufficient_donors,0.50,2,0,0,1,1,2022-09-01,-28,35,16.67,11.90,4.76,52.10,70.06,59.05,0.00420,Low,Moderate,Recovered
827,national_blood_centre,BB_0073,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.00,B_pos,2023,7,200,261,200,145,1.0000,10.00,20,10,1,0,0,not_applicable,4.70,0,0,0,1,1,2023-07-01,-61,30,15.00,5.00,10.00,55.56,72.50,72.50,0.00383,No Shortage,Moderate,Adequate
828,national_blood_centre,BB_0131,urban,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.00,B_pos,2022,3,241,267,230,176,1.0000,6.60,15,2,1,0,0,not_applicable,0.80,1,0,0,1,1,2022-03-01,-26,17,7.05,0.83,6.22,65.92,76.52,73.03,0.00375,No Shortage,Low,Adequate
829,national_blood_centre,BB_0127,peri_urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.00,A_pos,2022,6,186,252,186,160,0.9100,3.30,6,11,1,0,0,not_applicable,1.30,1,0,0,1,1,2022-06-01,-66,17,9.14,5.91,3.23,63.49,86.02,86.02,0.00397,No Shortage,Low,Adequate
830,national_blood_centre,BB_0109,urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.00,B_pos,2021,7,199,249,194,182,0.9500,3.90,7,28,1,0,0,not_applicable,0.60,3,0,0,1,1,2021-07-01,-50,35,17.59,14.07,3.52,73.09,93.81,91.46,0.00402,No Shortage,Moderate,Adequate
831,national_blood_centre,BB_0131,rural,VNRD_centralised,1,1,1,1,4,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,2,218,246,178,156,1.0000,7.70,16,28,1,1,2,insufficient_donors,0.50,0,0,4,1,1,2022-02-01,-28,44,20.18,12.84,7.34,63.41,87.64,71.56,0.00407,Low,High,Recovered
832,national_blood_centre,BB_0083,peri_urban,VNRD_centralised,1,1,1,1,3,platelet_concentrate,platelets,22,5,60.00,O_pos,2024,5,213,227,179,127,1.0000,1.00,2,50,1,0,0,not_applicable,3.60,2,0,0,1,1,2024-05-01,-14,52,24.41,23.47,0.94,55.95,70.95,59.62,0.00441,No Shortage,High,Adequate
833,national_blood_centre,BB_0108,urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2022,7,179,244,179,157,1.0000,7.60,13,14,1,0,0,not_applicable,1.20,0,0,0,1,1,2022-07-01,-65,27,15.08,7.82,7.26,64.34,87.71,87.71,0.00410,No Shortage,Moderate,Adequate
834,national_blood_centre,BB_0075,urban,VNRD_centralised,1,1,1,1,5,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2023,1,200,244,200,176,0.8900,5.10,10,12,0,0,0,not_applicable,1.10,0,0,0,1,1,2023-01-01,-44,22,11.00,6.00,5.00,72.13,88.00,88.00,0.00000,No Shortage,Low,Low Stock
835,national_blood_centre,BB_0080,peri_urban,VNRD_centralised,1,1,1,1,16,whole_blood,red_cells,35,42,40.00,B_pos,2023,10,184,212,184,133,1.0000,1.70,3,23,1,0,0,not_applicable,1.40,1,0,0,1,1,2023-10-01,-28,26,14.13,12.50,1.63,62.74,72.28,72.28,0.00472,No Shortage,Moderate,Adequate
836,national_blood_centre,BB_0029,urban,VNRD_centralised,1,1,1,1,4,packed_RBC,red_cells,35,42,55.00,A_pos,2024,12,177,258,177,144,0.9000,4.00,7,14,1,0,0,not_applicable,0.50,0,0,0,1,1,2024-12-01,-81,21,11.86,7.91,3.95,55.81,81.36,81.36,0.00388,No Shortage,Low,Adequate
837,national_blood_centre,BB_0041,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.00,AB_pos,2022,7,194,250,194,149,0.8500,3.60,6,34,1,1,1,reagent_stockout_crossmatch,2.20,0,0,0,1,1,2022-07-01,-56,40,20.62,17.53,3.09,59.60,76.80,76.80,0.00400,Low,High,Recovered
838,national_blood_centre,BB_0071,rural,VNRD_centralised,1,1,1,1,12,platelet_concentrate,platelets,22,5,60.00,A_pos,2024,10,212,244,212,108,1.0000,0.70,1,16,1,0,0,not_applicable,1.00,1,0,0,1,1,2024-10-01,-32,17,8.02,7.55,0.47,44.26,50.94,50.94,0.00410,No Shortage,Low,Adequate
839,national_blood_centre,BB_0145,peri_urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.00,B_pos,2023,9,203,264,203,153,0.9800,8.30,16,35,1,0,0,not_applicable,0.50,1,0,0,1,1,2023-09-01,-61,51,25.12,17.24,7.88,57.95,75.37,75.37,0.00379,No Shortage,High,Adequate
840,national_blood_centre,BB_0045,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.00,AB_pos,2022,7,188,232,178,119,1.0000,0.90,1,9,0,0,0,not_applicable,0.60,0,0,0,1,1,2022-07-01,-44,10,5.32,4.79,0.53,51.29,66.85,63.30,0.00000,No Shortage,Low,Low Stock
841,national_blood_centre,BB_0100,peri_urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.00,A_pos,2022,10,206,235,188,113,0.9800,5.70,11,20,1,1,2,seasonal_low_donation,0.80,0,0,2,1,1,2022-10-01,-29,31,15.05,9.71,5.34,48.09,60.11,54.85,0.00426,Low,Moderate,Recovered
842,national_blood_centre,BB_0011,urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.00,B_pos,2024,3,188,257,188,126,1.0000,0.50,0,34,1,0,0,not_applicable,0.90,0,0,0,1,1,2024-03-01,-69,34,18.09,18.09,0.00,49.03,67.02,67.02,0.00389,No Shortage,Moderate,Adequate
843,national_blood_centre,BB_0078,urban,VNRD_centralised,1,1,1,1,12,fresh_frozen_plasma,plasma,-25,365,45.00,B_pos,2021,12,193,251,193,120,0.9400,6.70,12,25,0,0,0,not_applicable,0.50,1,0,0,1,1,2021-12-01,-58,37,19.17,12.95,6.22,47.81,62.18,62.18,0.00000,No Shortage,High,Low Stock
844,national_blood_centre,BB_0119,rural,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.00,B_pos,2021,8,185,243,185,113,0.7800,7.90,14,24,0,0,0,not_applicable,0.50,1,0,0,1,1,2021-08-01,-58,38,20.54,12.97,7.57,46.50,61.08,61.08,0.00000,No Shortage,High,Low Stock
845,national_blood_centre,BB_0031,urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2022,12,210,260,177,120,0.9500,6.60,13,28,1,0,0,not_applicable,4.00,0,0,0,1,1,2022-12-01,-50,41,19.52,13.33,6.19,46.15,67.80,57.14,0.00385,No Shortage,High,Adequate
846,national_blood_centre,BB_0141,peri_urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.00,B_pos,2024,10,205,258,205,162,0.9500,6.60,13,25,1,0,0,not_applicable,0.50,0,0,0,1,1,2024-10-01,-53,38,18.54,12.20,6.34,62.79,79.02,79.02,0.00388,No Shortage,Moderate,Adequate
848,national_blood_centre,BB_0020,urban,VNRD_centralised,1,1,1,1,4,packed_RBC,red_cells,35,42,55.00,O_pos,2023,7,188,244,188,159,0.9100,0.50,0,28,1,0,0,not_applicable,0.50,0,0,0,1,1,2023-07-01,-56,28,14.89,14.89,0.00,65.16,84.57,84.57,0.00410,No Shortage,Moderate,Adequate
849,national_blood_centre,BB_0058,rural,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,5,197,242,169,141,1.0000,2.70,5,17,0,0,0,not_applicable,1.40,0,0,0,1,1,2022-05-01,-45,22,11.17,8.63,2.54,58.26,83.43,71.57,0.00000,No Shortage,Low,Low Stock
850,national_blood_centre,BB_0129,peri_urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.00,O_pos,2021,9,190,265,190,134,0.9300,10.20,19,7,1,0,0,not_applicable,1.00,1,0,0,1,1,2021-09-01,-75,26,13.68,3.68,10.00,50.57,70.53,70.53,0.00377,No Shortage,Low,Adequate
851,national_blood_centre,BB_0128,rural,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.00,A_neg,2024,10,216,247,184,120,1.0000,8.00,17,17,0,1,2,demand_surge_obstetric,0.50,2,0,1,1,1,2024-10-01,-31,34,15.74,7.87,7.87,48.58,65.22,55.56,0.00000,Low,Moderate,Critical
852,national_blood_centre,BB_0050,peri_urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2022,9,199,239,157,108,0.9200,9.90,19,7,0,0,0,not_applicable,0.60,0,0,0,1,1,2022-09-01,-40,26,13.07,3.52,9.55,45.19,68.79,54.27,0.00000,No Shortage,Low,Low Stock
853,national_blood_centre,BB_0008,urban,VNRD_centralised,1,1,1,1,1,whole_blood,red_cells,35,42,40.00,O_pos,2024,5,207,258,207,183,1.0000,4.70,9,21,1,0,0,not_applicable,0.50,0,0,0,1,1,2024-05-01,-51,30,14.49,10.14,4.35,70.93,88.41,88.41,0.00388,No Shortage,Moderate,Adequate
854,national_blood_centre,BB_0002,urban,VNRD_centralised,1,1,1,1,10,packed_RBC,red_cells,35,42,55.00,O_pos,2022,7,184,239,184,165,1.0000,7.30,13,26,1,0,0,not_applicable,2.00,2,0,0,1,0,2022-07-01,-55,39,21.20,14.13,7.07,69.04,89.67,89.67,0.00418,No Shortage,High,Adequate
855,national_blood_centre,BB_0004,rural,VNRD_centralised,1,1,1,1,12,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,11,205,241,191,142,1.0000,8.30,17,13,1,0,0,not_applicable,0.50,1,0,0,1,1,2022-11-01,-36,30,14.63,6.34,8.29,58.92,74.35,69.27,0.00415,No Shortage,Moderate,Adequate
856,national_blood_centre,BB_0108,peri_urban,VNRD_centralised,1,1,1,1,14,platelet_concentrate,platelets,22,5,60.00,B_pos,2022,1,211,242,187,121,0.9900,3.90,8,26,1,0,0,not_applicable,1.30,1,0,0,1,1,2022-01-01,-31,34,16.11,12.32,3.79,50.00,64.71,57.35,0.00413,No Shortage,Moderate,Adequate
857,national_blood_centre,BB_0004,peri_urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2021,11,217,270,207,177,1.0000,4.90,10,38,1,0,0,not_applicable,0.50,1,0,0,1,1,2021-11-01,-53,48,22.12,17.51,4.61,65.56,85.51,81.57,0.00370,No Shortage,High,Adequate
858,national_blood_centre,BB_0025,peri_urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.00,O_pos,2021,6,201,247,193,166,1.0000,4.80,9,7,0,0,0,not_applicable,1.60,0,0,0,1,1,2021-06-01,-46,16,7.96,3.48,4.48,67.21,86.01,82.59,0.00000,No Shortage,Low,Low Stock
859,national_blood_centre,BB_0115,rural,VNRD_centralised,1,1,1,1,4,whole_blood,red_cells,35,42,40.00,O_pos,2021,3,194,256,194,147,1.0000,5.40,10,47,1,1,8,demand_surge_trauma,0.50,1,1,6,1,1,2021-03-01,-62,57,29.38,24.23,5.15,57.42,75.77,75.77,0.00391,High,High,Recovered
860,national_blood_centre,BB_0124,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.00,A_pos,2024,4,192,274,192,164,0.8700,5.70,10,29,1,0,0,not_applicable,1.30,0,0,0,1,1,2024-04-01,-82,39,20.31,15.10,5.21,59.85,85.42,85.42,0.00365,No Shortage,High,Adequate
861,national_blood_centre,BB_0065,peri_urban,VNRD_centralised,1,1,1,1,5,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2022,10,185,220,170,158,0.9300,2.30,4,30,1,1,4,tti_positive_discard,0.50,1,0,0,1,1,2022-10-01,-35,34,18.38,16.22,2.16,71.82,92.94,85.41,0.00455,Moderate,Moderate,Recovered
862,national_blood_centre,BB_0094,urban,VNRD_centralised,1,1,1,1,12,platelet_concentrate,platelets,22,5,60.00,O_pos,2021,10,225,242,193,113,1.0000,2.80,6,34,1,0,0,not_applicable,0.50,1,0,0,1,1,2021-10-01,-17,40,17.78,15.11,2.67,46.69,58.55,50.22,0.00413,No Shortage,Moderate,Adequate
863,national_blood_centre,BB_0100,urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.00,A_pos,2023,7,175,263,175,150,1.0000,4.80,8,23,1,1,1,demand_surge_obstetric,0.50,3,0,0,1,1,2023-07-01,-88,31,17.71,13.14,4.57,57.03,85.71,85.71,0.00380,Low,Moderate,Recovered
864,national_blood_centre,BB_0147,peri_urban,VNRD_centralised,1,1,1,1,14,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2023,11,171,261,171,118,1.0000,3.90,6,23,1,0,0,not_applicable,0.60,2,0,0,1,1,2023-11-01,-90,29,16.96,13.45,3.51,45.21,69.01,69.01,0.00383,No Shortage,Moderate,Adequate
865,national_blood_centre,BB_0137,rural,VNRD_centralised,1,1,1,1,12,whole_blood,red_cells,35,42,40.00,O_pos,2023,4,219,237,196,166,0.9400,7.40,16,8,0,1,4,expired_units,0.50,1,0,3,1,1,2023-04-01,-18,24,10.96,3.65,7.31,70.04,84.69,75.80,0.00000,Moderate,Low,Critical
866,national_blood_centre,BB_0112,urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.00,O_pos,2024,12,191,282,191,121,0.9300,4.10,7,15,1,0,0,not_applicable,2.90,1,0,0,1,1,2024-12-01,-91,22,11.52,7.85,3.66,42.91,63.35,63.35,0.00355,No Shortage,Low,Adequate
867,national_blood_centre,BB_0056,peri_urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.00,A_pos,2023,4,200,228,193,153,0.9100,3.60,7,38,1,0,0,not_applicable,1.30,0,0,0,1,1,2023-04-01,-28,45,22.50,19.00,3.50,67.11,79.27,76.50,0.00439,No Shortage,High,Adequate
868,national_blood_centre,BB_0008,peri_urban,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.00,O_pos,2024,2,183,261,183,173,0.8800,5.80,10,24,1,0,0,not_applicable,2.70,1,0,0,1,0,2024-02-01,-78,34,18.58,13.11,5.46,66.28,94.54,94.54,0.00383,No Shortage,Moderate,Adequate
869,national_blood_centre,BB_0092,urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.00,O_pos,2024,10,204,260,204,144,0.9800,3.60,7,28,1,1,4,collection_campaign_failed,2.00,1,0,0,1,0,2024-10-01,-56,35,17.16,13.73,3.43,55.38,70.59,70.59,0.00385,Moderate,Moderate,Recovered
870,national_blood_centre,BB_0129,urban,VNRD_centralised,1,1,1,1,4,group_O_neg_emergency,red_cells,35,42,65.00,A_pos,2021,9,206,236,186,151,0.9700,6.60,13,44,1,0,0,not_applicable,0.50,0,0,0,1,1,2021-09-01,-30,57,27.67,21.36,6.31,63.98,81.18,73.30,0.00424,No Shortage,High,Adequate
871,national_blood_centre,BB_0029,urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.00,O_pos,2023,1,202,256,193,148,1.0000,7.40,14,21,0,0,0,not_applicable,0.60,1,0,0,0,1,2023-01-01,-54,35,17.33,10.40,6.93,57.81,76.68,73.27,0.00000,No Shortage,Moderate,Low Stock
872,national_blood_centre,BB_0132,urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.00,O_pos,2024,6,196,235,192,165,0.9700,0.90,1,24,1,1,3,tti_positive_discard,0.50,0,1,2,1,1,2024-06-01,-39,25,12.76,12.24,0.51,70.21,85.94,84.18,0.00426,Moderate,Low,Recovered
873,national_blood_centre,BB_0092,urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.00,O_pos,2023,6,229,228,195,129,0.8300,2.40,5,0,1,0,0,not_applicable,1.50,0,0,0,1,1,2023-06-01,1,5,2.18,0.00,2.18,56.58,66.15,56.33,0.00439,No Shortage,Low,Adequate
