id,facility_level,facility_id,region_type,collection_type,has_component_separation,has_NAT_testing,has_blood_bank_fridge,has_platelet_agitator,blood_bank_staff_count,product_name,product_category,storage_temp_C,shelf_life_days,unit_cost_usd,blood_group,year,month,units_collected_month,units_requested_month,units_crossmatched,units_transfused,tti_screened_pct,tti_positive_pct,units_discarded_tti,units_expired,available_on_survey_day,shortage_in_last_month,shortage_days_last_month,shortage_cause,crossmatch_turnaround_hours,transfusion_reactions_month,maternal_deaths_no_blood,surgical_cancellations_no_blood,cold_chain_maintained,report_submitted
1586,national_blood_centre,BB_0046,peri_urban,VNRD_centralised,1,1,1,1,10,packed_RBC,red_cells,35,42,55.0,A_pos,2023,2,211,215,171,114,0.85,0.5,1,18,1,1,3,transport_delay,1.1,2,1,3,1,1
1587,national_blood_centre,BB_0007,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,AB_pos,2023,9,206,255,171,131,0.91,6.8,14,40,1,0,0,not_applicable,1.6,0,0,0,1,1
1588,national_blood_centre,BB_0006,rural,VNRD_centralised,1,1,1,1,12,platelet_concentrate,platelets,22,5,60.0,O_pos,2023,4,206,233,182,124,0.82,3.8,7,18,1,0,0,not_applicable,0.5,0,0,0,1,1
1589,national_blood_centre,BB_0115,rural,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2021,10,178,267,178,144,0.86,5.2,9,29,1,0,0,not_applicable,0.5,0,0,0,0,1
1590,national_blood_centre,BB_0002,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2023,11,201,275,201,163,0.94,0.5,1,26,1,0,0,not_applicable,0.5,2,0,0,1,1
1591,national_blood_centre,BB_0061,urban,VNRD_centralised,1,1,1,1,12,whole_blood,red_cells,35,42,40.0,O_pos,2022,8,181,267,181,145,0.94,1.5,2,26,1,0,0,not_applicable,1.1,0,0,0,1,1
1592,national_blood_centre,BB_0088,peri_urban,VNRD_centralised,1,1,1,1,10,packed_RBC,red_cells,35,42,55.0,O_pos,2022,11,200,265,200,135,0.9,0.5,1,27,0,1,1,power_outage_storage,0.5,0,0,6,1,1
1593,national_blood_centre,BB_0001,peri_urban,VNRD_centralised,1,1,1,1,12,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,11,192,245,192,160,0.87,5.5,10,28,1,0,0,not_applicable,0.5,1,0,0,1,1
1594,national_blood_centre,BB_0114,urban,VNRD_centralised,1,1,1,1,11,platelet_concentrate,platelets,22,5,60.0,B_pos,2021,8,210,233,154,83,1.0,4.6,9,16,0,1,9,insufficient_donors,0.5,1,0,2,1,1
1595,national_blood_centre,BB_0144,peri_urban,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2021,9,178,278,178,168,0.93,8.2,14,25,1,1,8,reagent_stockout_crossmatch,0.7,1,0,1,1,1
1596,national_blood_centre,BB_0045,urban,VNRD_centralised,1,1,1,1,4,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2023,2,188,288,188,160,0.82,6.8,12,4,1,1,5,collection_campaign_failed,0.8,0,3,2,1,0
1597,national_blood_centre,BB_0104,rural,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,O_pos,2023,3,200,238,186,129,0.92,5.5,11,21,1,0,0,not_applicable,1.4,0,0,0,1,1
1598,national_blood_centre,BB_0131,peri_urban,VNRD_centralised,1,1,1,1,14,packed_RBC,red_cells,35,42,55.0,O_pos,2024,2,214,261,210,137,0.99,0.5,1,17,1,0,0,not_applicable,0.8,1,0,0,1,1
1599,national_blood_centre,BB_0124,rural,VNRD_centralised,1,1,1,1,12,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,4,193,252,192,125,1.0,1.1,2,20,1,0,0,not_applicable,1.3,1,0,0,1,1
1600,national_blood_centre,BB_0029,peri_urban,VNRD_centralised,1,1,1,1,10,platelet_concentrate,platelets,22,5,60.0,A_pos,2024,10,225,244,196,141,1.0,3.7,8,37,1,0,0,not_applicable,1.1,0,0,0,1,1
1601,national_blood_centre,BB_0058,urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2021,5,199,250,194,144,0.89,9.1,18,15,1,0,0,not_applicable,0.5,0,0,0,1,1
1602,national_blood_centre,BB_0147,urban,VNRD_centralised,1,1,1,1,10,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2021,5,193,218,173,127,1.0,4.3,8,17,1,0,0,not_applicable,1.1,1,0,0,1,1
1603,national_blood_centre,BB_0149,peri_urban,VNRD_centralised,1,1,1,1,14,whole_blood,red_cells,35,42,40.0,O_pos,2024,4,208,262,198,134,1.0,8.5,17,42,1,0,0,not_applicable,0.5,0,0,0,1,1
1604,national_blood_centre,BB_0011,urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.0,O_pos,2024,12,199,267,199,143,1.0,5.4,10,29,1,1,1,insufficient_donors,0.5,0,0,0,1,1
1605,national_blood_centre,BB_0070,rural,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2022,11,197,232,185,153,0.94,5.5,10,27,0,0,0,not_applicable,1.3,1,0,0,0,1
1606,national_blood_centre,BB_0126,urban,VNRD_centralised,1,1,1,1,4,platelet_concentrate,platelets,22,5,60.0,O_pos,2023,3,212,253,182,123,0.85,8.0,16,16,0,0,0,not_applicable,0.5,0,0,0,1,1
1607,national_blood_centre,BB_0013,peri_urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,11,198,269,198,145,1.0,3.4,6,8,1,0,0,not_applicable,1.5,0,0,0,1,1
1608,national_blood_centre,BB_0067,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2023,3,202,250,196,189,0.91,2.2,4,29,0,0,0,not_applicable,0.5,1,0,0,1,1
1609,national_blood_centre,BB_0146,urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,AB_pos,2023,7,190,243,190,126,0.92,6.4,12,7,1,1,1,transport_delay,0.7,0,0,6,1,1
1610,national_blood_centre,BB_0066,peri_urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.0,B_pos,2021,12,195,242,186,101,0.99,3.7,7,17,1,0,0,not_applicable,0.5,0,0,0,1,0
1611,national_blood_centre,BB_0131,urban,VNRD_centralised,1,1,1,1,13,fresh_frozen_plasma,plasma,-25,365,45.0,O_neg,2022,5,214,233,170,144,0.72,6.1,13,34,1,0,0,not_applicable,1.4,0,0,0,1,1
1612,national_blood_centre,BB_0016,urban,VNRD_centralised,1,1,1,1,14,platelet_concentrate,platelets,22,5,60.0,O_pos,2021,7,198,283,198,169,0.87,1.2,2,29,1,0,0,not_applicable,1.4,0,0,0,1,1
1613,national_blood_centre,BB_0001,peri_urban,VNRD_centralised,1,1,1,1,4,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2023,12,208,246,176,130,0.9,3.9,8,23,1,0,0,not_applicable,4.1,0,0,0,1,1
1614,national_blood_centre,BB_0025,rural,VNRD_centralised,1,1,1,1,4,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2022,5,205,216,163,125,1.0,4.2,8,23,0,0,0,not_applicable,1.3,1,0,0,1,1
1615,national_blood_centre,BB_0141,urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.0,O_pos,2024,9,199,283,199,148,0.79,6.1,12,24,1,0,0,not_applicable,0.5,0,0,0,1,1
1616,national_blood_centre,BB_0111,peri_urban,VNRD_centralised,1,1,1,1,5,packed_RBC,red_cells,35,42,55.0,A_neg,2022,7,198,251,198,140,0.96,0.5,0,54,0,0,0,not_applicable,1.6,0,0,0,1,1
1617,national_blood_centre,BB_0087,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,2,196,224,196,151,0.84,8.6,16,28,1,0,0,not_applicable,2.8,0,0,0,1,1
1618,national_blood_centre,BB_0113,urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,11,193,246,193,134,0.92,4.2,8,24,1,1,2,TTI_positive_discard,0.5,1,0,2,1,1
1619,national_blood_centre,BB_0011,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2024,7,187,292,187,159,1.0,3.2,5,17,1,0,0,not_applicable,0.5,1,0,0,1,1
1620,national_blood_centre,BB_0065,urban,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2022,8,196,244,196,141,0.92,6.5,12,20,1,1,1,seasonal_low_donation,6.4,2,1,5,1,1
1621,national_blood_centre,BB_0068,urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.0,B_pos,2021,6,188,260,188,122,0.99,3.2,6,25,0,0,0,not_applicable,0.5,1,0,0,1,1
1622,national_blood_centre,BB_0129,urban,VNRD_centralised,1,1,1,1,4,packed_RBC,red_cells,35,42,55.0,O_pos,2023,5,204,225,186,124,0.98,3.1,6,6,1,1,2,reagent_stockout_crossmatch,0.5,0,0,8,1,1
1623,national_blood_centre,BB_0006,rural,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2023,12,207,258,207,126,0.93,9.8,20,19,1,0,0,not_applicable,2.1,0,0,0,1,1
1624,national_blood_centre,BB_0098,peri_urban,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,6,221,240,221,136,0.84,4.9,10,39,1,1,2,collection_campaign_failed,0.9,0,1,4,1,1
1625,national_blood_centre,BB_0066,urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2021,1,215,254,182,155,1.0,3.1,6,33,0,0,0,not_applicable,0.5,0,0,0,1,1
1626,national_blood_centre,BB_0067,urban,VNRD_centralised,1,1,1,1,5,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2023,4,186,236,180,136,0.99,9.5,17,14,1,0,0,not_applicable,0.9,1,0,0,1,1
1627,national_blood_centre,BB_0015,peri_urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.0,B_neg,2023,6,214,238,192,113,0.87,10.4,22,18,1,0,0,not_applicable,0.8,2,0,0,1,1
1628,national_blood_centre,BB_0020,urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.0,O_pos,2024,4,181,264,181,173,1.0,10.3,18,44,1,0,0,not_applicable,1.6,1,0,0,1,1
1629,national_blood_centre,BB_0138,urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2021,3,185,257,185,144,0.93,4.9,9,36,1,0,0,not_applicable,1.9,2,0,0,1,1
1630,national_blood_centre,BB_0056,peri_urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,A_pos,2024,2,182,275,182,164,0.98,2.9,5,8,1,1,4,expired_units,3.8,0,0,1,1,1
1631,national_blood_centre,BB_0143,peri_urban,VNRD_centralised,1,1,1,1,5,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2022,5,195,301,195,103,0.75,4.9,9,25,1,0,0,not_applicable,0.9,0,0,0,1,1
1632,national_blood_centre,BB_0043,urban,VNRD_centralised,1,1,1,1,15,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2024,8,216,262,211,143,0.78,0.8,1,29,1,0,0,not_applicable,0.9,1,0,0,1,1
1633,national_blood_centre,BB_0005,peri_urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,O_pos,2022,9,199,245,196,164,1.0,3.8,7,19,1,0,0,not_applicable,0.5,0,0,0,1,1
1634,national_blood_centre,BB_0149,peri_urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.0,B_pos,2023,3,189,245,186,127,0.96,6.4,12,30,1,0,0,not_applicable,0.8,2,0,0,1,1
1635,national_blood_centre,BB_0127,urban,VNRD_centralised,1,1,1,1,5,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,1,204,256,189,146,0.96,7.3,14,34,0,0,0,not_applicable,0.9,0,0,0,1,1
1636,national_blood_centre,BB_0137,urban,VNRD_centralised,1,1,1,1,12,platelet_concentrate,platelets,22,5,60.0,B_pos,2024,6,228,256,209,187,1.0,9.3,21,38,1,0,0,not_applicable,1.6,0,0,0,1,1
1637,national_blood_centre,BB_0079,urban,VNRD_centralised,1,1,1,1,7,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2024,9,176,246,176,162,0.8,3.8,6,7,1,1,2,demand_surge_trauma,3.5,1,0,5,1,1
1638,national_blood_centre,BB_0001,peri_urban,VNRD_centralised,1,1,1,1,15,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2024,8,204,266,204,163,0.91,0.5,1,21,1,0,0,not_applicable,1.8,1,0,0,1,0
1639,national_blood_centre,BB_0051,rural,VNRD_centralised,1,1,1,1,13,whole_blood,red_cells,35,42,40.0,A_neg,2024,2,214,254,214,150,1.0,6.7,14,24,1,0,0,not_applicable,0.5,0,0,0,1,1
1640,national_blood_centre,BB_0080,urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.0,O_pos,2022,6,214,269,210,123,1.0,1.6,3,21,0,1,4,collection_campaign_failed,0.5,0,0,0,1,1
1641,national_blood_centre,BB_0112,urban,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.0,O_neg,2022,7,191,270,191,151,0.88,6.4,12,31,1,0,0,not_applicable,0.5,0,0,0,1,1
1642,national_blood_centre,BB_0050,rural,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,A_pos,2022,1,214,241,158,115,1.0,4.2,8,29,0,0,0,not_applicable,0.5,0,0,0,1,1
1643,national_blood_centre,BB_0028,peri_urban,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.0,A_neg,2024,1,191,250,191,143,0.89,3.9,7,39,1,0,0,not_applicable,1.1,0,0,0,1,1
1644,national_blood_centre,BB_0040,urban,VNRD_centralised,1,1,1,1,4,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2022,4,195,230,195,129,0.78,3.7,7,13,1,1,1,expired_units,2.4,1,0,0,1,0
1645,national_blood_centre,BB_0102,urban,VNRD_centralised,1,1,1,1,12,whole_blood,red_cells,35,42,40.0,O_pos,2022,9,187,254,186,139,0.91,2.8,5,9,1,0,0,not_applicable,1.2,1,0,0,1,1
1646,national_blood_centre,BB_0110,peri_urban,VNRD_centralised,1,1,1,1,10,packed_RBC,red_cells,35,42,55.0,B_pos,2023,5,213,246,210,151,0.98,8.1,17,35,0,1,15,reagent_stockout_crossmatch,0.5,0,0,2,1,1
1647,national_blood_centre,BB_0045,urban,VNRD_centralised,1,1,1,1,7,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2024,10,177,253,177,135,1.0,8.7,15,20,1,1,3,collection_campaign_failed,0.5,0,0,0,1,1
1648,national_blood_centre,BB_0117,rural,VNRD_centralised,1,1,1,1,4,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,4,180,249,180,122,1.0,1.0,1,9,0,0,0,not_applicable,0.5,0,0,0,1,1
1649,national_blood_centre,BB_0013,peri_urban,VNRD_centralised,1,1,1,1,16,cryoprecipitate,plasma_derived,-25,365,50.0,AB_pos,2022,10,196,255,196,149,1.0,7.9,15,16,1,1,1,cold_chain_break,1.8,1,0,0,1,1
1650,national_blood_centre,BB_0014,rural,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2021,4,196,274,196,155,1.0,1.9,3,21,1,1,3,demand_surge_obstetric,3.1,0,0,6,0,1
1651,national_blood_centre,BB_0065,peri_urban,VNRD_centralised,1,1,1,1,6,whole_blood,red_cells,35,42,40.0,A_neg,2021,8,199,241,190,135,0.95,4.7,9,32,1,0,0,not_applicable,0.6,1,0,0,1,1
1652,national_blood_centre,BB_0129,urban,VNRD_centralised,1,1,1,1,14,packed_RBC,red_cells,35,42,55.0,O_pos,2024,3,198,248,182,143,0.97,1.8,3,34,1,0,0,not_applicable,0.5,0,0,0,1,1
1653,national_blood_centre,BB_0110,peri_urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2022,5,194,240,184,116,1.0,5.3,10,21,1,0,0,not_applicable,0.9,0,0,0,0,1
1654,national_blood_centre,BB_0088,rural,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,O_pos,2023,7,199,258,199,131,0.75,0.5,0,41,1,1,2,TTI_positive_discard,0.8,0,1,1,1,1
1655,national_blood_centre,BB_0020,urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2024,5,190,261,190,92,1.0,1.0,1,28,1,0,0,not_applicable,1.7,2,0,0,1,0
1656,national_blood_centre,BB_0118,urban,VNRD_centralised,1,1,1,1,11,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2023,5,187,266,187,114,0.93,3.5,6,26,0,0,0,not_applicable,4.7,0,0,0,1,1
1657,national_blood_centre,BB_0087,urban,VNRD_centralised,1,1,1,1,4,whole_blood,red_cells,35,42,40.0,O_pos,2024,8,224,243,178,136,0.85,3.3,7,33,1,0,0,not_applicable,2.9,0,0,0,1,1
1658,national_blood_centre,BB_0019,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.0,B_pos,2024,3,194,251,188,145,1.0,2.7,5,14,0,0,0,not_applicable,3.6,0,0,0,1,1
1659,national_blood_centre,BB_0060,urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.0,A_neg,2023,11,189,237,189,139,0.87,6.3,11,25,1,0,0,not_applicable,1.4,1,0,0,1,1
1660,national_blood_centre,BB_0001,urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,O_pos,2022,5,197,233,197,157,1.0,5.8,11,30,1,1,1,insufficient_donors,0.8,0,1,2,1,1
1661,national_blood_centre,BB_0050,urban,VNRD_centralised,1,1,1,1,8,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2021,6,211,258,211,177,1.0,8.7,18,13,1,0,0,not_applicable,0.9,0,0,0,1,0
1662,national_blood_centre,BB_0033,urban,VNRD_centralised,1,1,1,1,9,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2023,3,198,261,198,152,0.9,1.6,3,35,1,0,0,not_applicable,0.5,0,0,0,1,1
1663,national_blood_centre,BB_0013,rural,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.0,O_pos,2022,10,179,242,179,163,0.98,8.1,14,16,1,1,8,power_outage_storage,1.1,0,0,1,1,1
1664,national_blood_centre,BB_0110,urban,VNRD_centralised,1,1,1,1,11,packed_RBC,red_cells,35,42,55.0,O_pos,2023,4,186,262,186,150,0.93,3.4,6,23,1,1,1,demand_surge_trauma,0.5,1,0,2,1,1
1665,national_blood_centre,BB_0076,urban,VNRD_centralised,1,1,1,1,10,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2024,10,206,262,197,182,0.96,5.8,11,46,1,0,0,not_applicable,0.5,0,0,0,1,1
1666,national_blood_centre,BB_0001,peri_urban,VNRD_centralised,1,1,1,1,7,platelet_concentrate,platelets,22,5,60.0,O_pos,2024,5,221,263,198,166,1.0,4.4,9,36,0,0,0,not_applicable,7.4,0,0,0,0,1
1667,national_blood_centre,BB_0094,rural,VNRD_centralised,1,1,1,1,10,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2021,4,174,251,174,114,1.0,5.0,8,29,1,1,3,seasonal_low_donation,2.1,0,0,4,1,1
1668,national_blood_centre,BB_0109,urban,VNRD_centralised,1,1,1,1,4,group_O_neg_emergency,red_cells,35,42,65.0,O_pos,2021,4,194,267,194,143,0.94,6.7,12,16,1,0,0,not_applicable,0.6,0,0,0,0,1
1669,national_blood_centre,BB_0096,peri_urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.0,O_neg,2024,3,207,234,206,169,0.97,8.4,17,31,1,0,0,not_applicable,0.5,1,0,0,1,1
1670,national_blood_centre,BB_0042,urban,VNRD_centralised,1,1,1,1,9,packed_RBC,red_cells,35,42,55.0,A_pos,2023,3,210,259,204,152,1.0,6.9,14,17,1,0,0,not_applicable,0.5,0,0,0,1,1
1671,national_blood_centre,BB_0017,rural,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2024,5,187,227,185,137,1.0,9.0,16,30,1,1,1,insufficient_donors,0.5,0,0,1,1,0
1672,national_blood_centre,BB_0066,urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,A_pos,2021,5,166,254,166,92,1.0,4.9,8,11,1,0,0,not_applicable,0.5,0,0,0,1,1
1673,national_blood_centre,BB_0119,urban,VNRD_centralised,1,1,1,1,13,cryoprecipitate,plasma_derived,-25,365,50.0,AB_pos,2024,5,201,260,201,180,1.0,6.0,12,19,1,0,0,not_applicable,1.6,0,0,0,1,1
1674,national_blood_centre,BB_0008,urban,VNRD_centralised,1,1,1,1,14,group_O_neg_emergency,red_cells,35,42,65.0,O_neg,2024,8,179,245,179,162,0.82,6.0,10,35,1,1,3,collection_campaign_failed,0.5,0,1,0,1,1
1675,national_blood_centre,BB_0135,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,O_pos,2021,2,215,264,210,131,0.86,8.4,18,26,0,0,0,not_applicable,0.5,0,0,0,1,1
1676,national_blood_centre,BB_0080,peri_urban,VNRD_centralised,1,1,1,1,3,packed_RBC,red_cells,35,42,55.0,O_pos,2023,6,230,233,186,128,0.84,6.2,14,44,1,1,9,collection_campaign_failed,0.9,0,0,3,1,1
1677,national_blood_centre,BB_0021,urban,VNRD_centralised,1,1,1,1,6,fresh_frozen_plasma,plasma,-25,365,45.0,A_neg,2024,4,201,232,201,153,0.73,7.9,15,33,1,0,0,not_applicable,0.7,0,0,0,1,1
1678,national_blood_centre,BB_0110,rural,VNRD_centralised,1,1,1,1,5,platelet_concentrate,platelets,22,5,60.0,A_pos,2021,1,182,238,182,135,0.99,2.8,5,16,1,1,13,seasonal_low_donation,1.1,0,0,1,1,1
1679,national_blood_centre,BB_0111,urban,VNRD_centralised,1,1,1,1,2,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2024,4,196,267,196,116,0.88,10.4,20,37,1,0,0,not_applicable,0.5,0,0,0,1,1
1680,national_blood_centre,BB_0007,urban,VNRD_centralised,1,1,1,1,12,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2021,1,202,250,191,141,1.0,9.8,19,19,1,0,0,not_applicable,2.1,1,0,0,1,1
1681,national_blood_centre,BB_0026,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,A_pos,2023,3,216,250,186,135,0.98,6.5,14,27,1,0,0,not_applicable,1.8,0,0,0,1,1
1682,national_blood_centre,BB_0066,urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.0,O_pos,2022,1,214,235,208,154,0.9,6.6,14,35,0,0,0,not_applicable,1.4,1,0,0,1,1
1683,national_blood_centre,BB_0122,rural,VNRD_centralised,1,1,1,1,9,fresh_frozen_plasma,plasma,-25,365,45.0,O_pos,2021,10,205,237,197,130,0.79,8.5,17,18,1,0,0,not_applicable,0.6,1,0,0,1,1
1684,national_blood_centre,BB_0043,peri_urban,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.0,A_pos,2023,4,205,231,192,135,0.76,7.5,15,36,1,0,0,not_applicable,0.5,0,0,0,0,1
1685,national_blood_centre,BB_0041,urban,VNRD_centralised,1,1,1,1,11,cryoprecipitate,plasma_derived,-25,365,50.0,B_pos,2022,12,218,253,205,177,0.91,3.0,6,33,1,0,0,not_applicable,0.5,1,0,0,1,1
1686,national_blood_centre,BB_0141,peri_urban,VNRD_centralised,1,1,1,1,11,group_O_neg_emergency,red_cells,35,42,65.0,A_pos,2021,11,190,221,181,123,0.91,0.5,0,38,1,0,0,not_applicable,0.5,2,0,0,1,1
1687,national_blood_centre,BB_0017,peri_urban,VNRD_centralised,1,1,1,1,9,whole_blood,red_cells,35,42,40.0,A_pos,2023,6,219,263,216,141,0.95,5.2,11,19,0,0,0,not_applicable,0.7,1,0,0,1,1
1688,national_blood_centre,BB_0081,rural,VNRD_centralised,1,1,1,1,8,packed_RBC,red_cells,35,42,55.0,B_pos,2023,1,188,249,188,148,1.0,3.7,6,14,1,1,7,TTI_positive_discard,0.5,0,0,13,1,1
1689,national_blood_centre,BB_0038,peri_urban,VNRD_centralised,1,1,1,1,14,fresh_frozen_plasma,plasma,-25,365,45.0,B_pos,2021,8,207,257,207,177,0.98,8.2,16,17,1,0,0,not_applicable,0.5,0,0,0,1,1
1690,national_blood_centre,BB_0120,rural,VNRD_centralised,1,1,1,1,6,platelet_concentrate,platelets,22,5,60.0,O_neg,2023,11,209,237,197,197,0.99,10.1,21,27,0,0,0,not_applicable,0.7,0,0,0,0,1
1691,national_blood_centre,BB_0036,peri_urban,VNRD_centralised,1,1,1,1,6,cryoprecipitate,plasma_derived,-25,365,50.0,A_pos,2024,12,176,239,176,132,0.95,2.9,5,0,1,0,0,not_applicable,0.5,0,0,0,1,1
1692,national_blood_centre,BB_0145,urban,VNRD_centralised,1,1,1,1,7,group_O_neg_emergency,red_cells,35,42,65.0,B_pos,2022,5,192,248,192,148,0.99,4.3,8,30,1,0,0,not_applicable,0.5,0,0,0,1,0
1693,national_blood_centre,BB_0082,urban,VNRD_centralised,1,1,1,1,7,whole_blood,red_cells,35,42,40.0,A_pos,2022,1,195,258,195,145,0.75,0.5,0,33,1,0,0,not_applicable,0.5,0,0,0,1,1
1694,national_blood_centre,BB_0046,urban,VNRD_centralised,1,1,1,1,6,packed_RBC,red_cells,35,42,55.0,O_pos,2022,6,213,287,213,194,0.71,6.5,13,25,1,0,0,not_applicable,0.5,0,0,0,1,1
1695,national_blood_centre,BB_0033,urban,VNRD_centralised,1,1,1,1,8,fresh_frozen_plasma,plasma,-25,365,45.0,A_pos,2021,7,186,246,186,110,0.98,6.2,11,26,1,0,0,not_applicable,0.5,0,0,0,0,1
1696,national_blood_centre,BB_0083,urban,VNRD_centralised,1,1,1,1,9,platelet_concentrate,platelets,22,5,60.0,B_pos,2024,4,200,262,195,149,0.86,4.1,8,27,1,0,0,not_applicable,2.5,0,0,0,1,0
1697,national_blood_centre,BB_0119,peri_urban,VNRD_centralised,1,1,1,1,9,cryoprecipitate,plasma_derived,-25,365,50.0,O_pos,2021,5,178,254,178,129,0.91,3.7,6,20,0,0,0,not_applicable,1.3,2,0,0,0,1
1698,national_blood_centre,BB_0132,rural,VNRD_centralised,1,1,1,1,8,group_O_neg_emergency,red_cells,35,42,65.0,AB_pos,2023,2,210,242,198,107,1.0,9.1,19,38,1,0,0,not_applicable,0.5,0,0,0,1,1
1699,national_blood_centre,BB_0034,urban,VNRD_centralised,1,1,1,1,8,whole_blood,red_cells,35,42,40.0,A_pos,2021,8,200,264,200,124,0.98,0.6,1,25,0,1,9,seasonal_low_donation,2.6,0,0,8,1,1
1700,national_blood_centre,BB_0087,urban,VNRD_centralised,1,1,1,1,7,packed_RBC,red_cells,35,42,55.0,O_pos,2024,6,210,260,210,149,1.0,4.1,8,44,1,0,0,not_applicable,1.2,0,0,0,1,1
